ANTENNA_ID,AZ_TYPE,ANGLE_REF,ANGLE,ATTENUATION
80443,AZHH,0,180,49.6
80443,AZHH,0,260,49.6
80443,AZHH,0,350,19.6
80443,AZHH,0,355,9.1
80443,AZHH,0,355.1,8.7
80443,AZHH,0,355.2,8.3
80443,AZHH,0,355.3,7.9
80443,AZHH,0,355.4,7.6
80443,AZHH,0,355.5,7.2
80443,AZHH,0,355.6,6.8
80443,AZHH,0,355.7,6.5
80443,AZHH,0,355.8,6.2
80443,AZHH,0,355.9,5.9
80443,AZHH,0,356,5.5
80443,AZHH,0,356.1,5.2
80443,AZHH,0,356.2,4.9
80443,AZHH,0,356.3,4.7
80443,AZHH,0,356.4,4.4
80443,AZHH,0,356.5,4.1
80443,AZHH,0,356.6,3.8
80443,AZHH,0,356.7,3.6
80443,AZHH,0,356.8,3.4
80443,AZHH,0,356.9,3.1
80443,AZHH,0,357,2.9
80443,AZHH,0,357.1,2.7
80443,AZHH,0,357.2,2.5
80443,AZHH,0,357.3,2.3
80443,AZHH,0,357.4,2.1
80443,AZHH,0,357.5,1.9
80443,AZHH,0,357.6,1.7
80443,AZHH,0,357.7,1.5
80443,AZHH,0,357.8,1.4
80443,AZHH,0,357.9,1.2
80443,AZHH,0,358,1.1
80443,AZHH,0,358.1,1
80443,AZHH,0,358.2,0.8
80443,AZHH,0,358.3,0.7
80443,AZHH,0,358.4,0.6
80443,AZHH,0,358.5,0.5
80443,AZHH,0,358.6,0.4
80443,AZHH,0,358.7,0.4
80443,AZHH,0,358.8,0.3
80443,AZHH,0,358.9,0.2
80443,AZHH,0,359,0.2
80443,AZHH,0,359.1,0.1
80443,AZHH,0,359.2,0.1
80443,AZHH,0,359.3,0.1
80443,AZHH,0,359.4,0
80443,AZHH,0,359.5,0
80443,AZHH,0,359.6,0
80443,AZHH,0,359.7,0
80443,AZHH,0,359.8,0
80443,AZHH,0,359.9,0
80443,AZHV,0,0,44.1
80443,AZHV,0,50,56.1
80443,AZHV,0,180,56.1
80443,AZHV,0,310,56.1
80443,AZVH,0,0,41.1
80443,AZVH,0,10,44.1
80443,AZVH,0,40,44.1
80443,AZVH,0,60,56.1
80443,AZVH,0,180,56.1
80443,AZVH,0,300,56.1
80443,AZVH,0,320,44.1
80443,AZVH,0,350,44.1
80443,AZVV,0,0,0
80443,AZVV,0,0.1,0
80443,AZVV,0,0.2,0
80443,AZVV,0,0.3,0
80443,AZVV,0,0.4,0.1
80443,AZVV,0,0.5,0.1
80443,AZVV,0,0.6,0.1
80443,AZVV,0,0.7,0.2
80443,AZVV,0,0.8,0.3
80443,AZVV,0,0.9,0.4
80443,AZVV,0,1,0.4
80443,AZVV,0,1.1,0.6
80443,AZVV,0,1.2,0.7
80443,AZVV,0,1.3,0.8
80443,AZVV,0,1.4,0.9
80443,AZVV,0,1.5,1.1
80443,AZVV,0,1.6,1.3
80443,AZVV,0,1.7,1.4
80443,AZVV,0,1.8,1.6
80443,AZVV,0,1.9,1.8
80443,AZVV,0,2,2
80443,AZVV,0,2.1,2.3
80443,AZVV,0,2.2,2.5
80443,AZVV,0,2.3,2.8
80443,AZVV,0,2.4,3
80443,AZVV,0,2.5,3.3
80443,AZVV,0,2.6,3.6
80443,AZVV,0,2.7,3.9
80443,AZVV,0,2.8,4.3
80443,AZVV,0,2.9,4.6
80443,AZVV,0,3,5
80443,AZVV,0,3.1,5.3
80443,AZVV,0,3.2,5.7
80443,AZVV,0,3.3,6.1
80443,AZVV,0,3.4,6.6
80443,AZVV,0,3.5,7
80443,AZVV,0,3.6,7.4
80443,AZVV,0,3.7,7.9
80443,AZVV,0,3.8,8.4
80443,AZVV,0,3.9,8.9
80443,AZVV,0,4,9.5
80443,AZVV,0,4.1,10
80443,AZVV,0,4.2,10.6
80443,AZVV,0,4.3,11.1
80443,AZVV,0,4.4,11.7
80443,AZVV,0,4.5,12.4
80443,AZVV,0,4.6,12.9
80443,AZVV,0,4.7,13.4
80443,AZVV,0,4.8,14.1
80443,AZVV,0,4.9,14.9
80443,AZVV,0,5,15.2
80443,AZVV,0,10,23.1
80443,AZVV,0,20,24.1
80443,AZVV,0,40,34.1
80443,AZVV,0,70,51.1
80443,AZVV,0,180,51.1
80443,AZVV,0,290,51.1
80443,AZVV,0,320,34.1
80443,AZVV,0,340,24.1
80443,AZVV,0,350,23.1
80443,AZVV,0,355,15.2
80443,AZVV,0,355.1,14.9
80443,AZVV,0,355.2,14.1
80443,AZVV,0,355.3,13.4
80443,AZVV,0,355.4,12.9
80443,AZVV,0,355.5,12.4
80443,AZVV,0,355.6,11.7
80443,AZVV,0,355.7,11.1
80443,AZVV,0,355.8,10.6
80443,AZVV,0,355.9,10
80443,AZVV,0,356,9.5
80443,AZVV,0,356.1,8.9
80443,AZVV,0,356.2,8.4
80443,AZVV,0,356.3,7.9
80443,AZVV,0,356.4,7.4
80443,AZVV,0,356.5,7
80443,AZVV,0,356.6,6.6
80443,AZVV,0,356.7,6.1
80443,AZVV,0,356.8,5.7
80443,AZVV,0,356.9,5.3
80443,AZVV,0,357,5
80443,AZVV,0,357.1,4.6
80443,AZVV,0,357.2,4.3
80443,AZVV,0,357.3,3.9
80443,AZVV,0,357.4,3.6
80443,AZVV,0,357.5,3.3
80443,AZVV,0,357.6,3
80443,AZVV,0,357.7,2.8
80443,AZVV,0,357.8,2.5
80443,AZVV,0,357.9,2.3
80443,AZVV,0,358,2
80443,AZVV,0,358.1,1.8
80443,AZVV,0,358.2,1.6
80443,AZVV,0,358.3,1.4
80443,AZVV,0,358.4,1.3
80443,AZVV,0,358.5,1.1
80443,AZVV,0,358.6,0.9
80443,AZVV,0,358.7,0.8
80443,AZVV,0,358.8,0.7
80443,AZVV,0,358.9,0.6
80443,AZVV,0,359,0.4
80443,AZVV,0,359.1,0.4
80443,AZVV,0,359.2,0.3
80443,AZVV,0,359.3,0.2
80443,AZVV,0,359.4,0.1
80443,AZVV,0,359.5,0.1
80443,AZVV,0,359.6,0.1
80443,AZVV,0,359.7,0
80443,AZVV,0,359.8,0
80443,AZVV,0,359.9,0
80534,AZHH,0,0,0
80534,AZHH,0,0.5,0.11
80534,AZHH,0,1,1.14
80534,AZHH,0,1.5,2.6
80534,AZHH,0,2,5.14
80534,AZHH,0,2.5,8.23
80534,AZHH,0,3,13.1
80534,AZHH,0,3.5,18
80534,AZHH,0,5.5,18
80534,AZHH,0,7.5,21
80534,AZHH,0,10,21
80534,AZHH,0,15,29
80534,AZHH,0,18,29
80534,AZHH,0,22.5,31
80534,AZHH,0,27,31
80534,AZHH,0,30,34
80534,AZHH,0,41,34
80534,AZHH,0,50.5,40
80534,AZHH,0,60,40
80534,AZHH,0,78.5,50
80534,AZHH,0,90,55
80534,AZHH,0,100,61
80534,AZHH,0,180,61
80534,AZHH,0,260,61
80534,AZHH,0,270,55
80534,AZHH,0,281.5,50
80534,AZHH,0,300,40
80534,AZHH,0,309.5,40
80534,AZHH,0,319,34
80534,AZHH,0,330,34
80534,AZHH,0,333,31
80534,AZHH,0,337.5,31
80534,AZHH,0,342,29
80534,AZHH,0,345,29
80534,AZHH,0,350,21
80534,AZHH,0,352.5,21
80534,AZHH,0,354.5,18
80534,AZHH,0,356.5,18
80534,AZHH,0,357,13.1
80534,AZHH,0,357.5,8.23
80534,AZHH,0,358,5.14
80534,AZHH,0,358.5,2.6
80534,AZHH,0,359,1.14
80534,AZHH,0,359.5,0.11
80534,AZHV,0,0,30
80534,AZHV,0,2,30
80534,AZHV,0,4.5,42
80534,AZHV,0,7.5,46
80534,AZHV,0,15,52
80534,AZHV,0,28.5,52
80534,AZHV,0,35,56
80534,AZHV,0,45,56
80534,AZHV,0,52.5,60
80534,AZHV,0,60,60
80534,AZHV,0,67.5,64
80534,AZHV,0,180,64
80534,AZHV,0,292.5,64
80534,AZHV,0,300,60
80534,AZHV,0,307.5,60
80534,AZHV,0,315,56
80534,AZHV,0,325,56
80534,AZHV,0,331.5,52
80534,AZHV,0,345,52
80534,AZHV,0,352.5,46
80534,AZHV,0,355.5,42
80534,AZHV,0,358,30
80534,AZVH,0,0,30
80534,AZVH,0,2,30
80534,AZVH,0,4,40
80534,AZVH,0,7.5,40
80534,AZVH,0,10,46
80534,AZVH,0,15,50
80534,AZVH,0,30,52
80534,AZVH,0,45,56
80534,AZVH,0,60,58
80534,AZVH,0,75,58
80534,AZVH,0,90,64
80534,AZVH,0,180,64
80534,AZVH,0,270,64
80534,AZVH,0,285,58
80534,AZVH,0,300,58
80534,AZVH,0,315,56
80534,AZVH,0,330,52
80534,AZVH,0,345,50
80534,AZVH,0,350,46
80534,AZVH,0,352.5,40
80534,AZVH,0,356,40
80534,AZVH,0,358,30
80534,AZVV,0,0,0
80534,AZVV,0,0.5,0.32
80534,AZVV,0,1,1.3
80534,AZVV,0,1.5,3.19
80534,AZVV,0,2,5.74
80534,AZVV,0,2.5,9.7
80534,AZVV,0,2.92,14
80534,AZVV,0,3.2,17
80534,AZVV,0,5,17
80534,AZVV,0,6,20
80534,AZVV,0,10,20
80534,AZVV,0,13,26
80534,AZVV,0,15,26
80534,AZVV,0,18,28
80534,AZVV,0,22.5,30
80534,AZVV,0,27,30
80534,AZVV,0,30,32
80534,AZVV,0,45,34.5
80534,AZVV,0,60,40
80534,AZVV,0,82.5,54
80534,AZVV,0,100,61
80534,AZVV,0,180,61
80534,AZVV,0,260,61
80534,AZVV,0,277.5,54
80534,AZVV,0,300,40
80534,AZVV,0,315,34.5
80534,AZVV,0,330,32
80534,AZVV,0,333,30
80534,AZVV,0,337.5,30
80534,AZVV,0,342,28
80534,AZVV,0,345,26
80534,AZVV,0,347,26
80534,AZVV,0,350,20
80534,AZVV,0,354,20
80534,AZVV,0,355,17
80534,AZVV,0,356.8,17
80534,AZVV,0,357.08,14
80534,AZVV,0,357.5,9.7
80534,AZVV,0,358,5.74
80534,AZVV,0,358.5,3.19
80534,AZVV,0,359,1.3
80534,AZVV,0,359.5,0.32
80752,AZHH,0,0,0
80752,AZHH,0,0.3,0
80752,AZHH,0,0.9,1.7
80752,AZHH,0,1.2,4
80752,AZHH,0,1.5,6
80752,AZHH,0,1.7,9
80752,AZHH,0,2,12
80752,AZHH,0,3.2,12
80752,AZHH,0,5,26
80752,AZHH,0,8,28
80752,AZHH,0,10,30
80752,AZHH,0,15,34
80752,AZHH,0,20,39
80752,AZHH,0,27.5,39
80752,AZHH,0,30,42.5
80752,AZHH,0,60,42.5
80752,AZHH,0,67.7,43.7
80752,AZHH,0,80,51.5
80752,AZHH,0,90,58
80752,AZHH,0,100,64
80752,AZHH,0,180,64
80752,AZHH,0,260,64
80752,AZHH,0,270,58
80752,AZHH,0,280,51.5
80752,AZHH,0,292.3,43.7
80752,AZHH,0,300,42.5
80752,AZHH,0,330,42.5
80752,AZHH,0,332.5,39
80752,AZHH,0,340,39
80752,AZHH,0,345,34
80752,AZHH,0,350,30
80752,AZHH,0,352,28
80752,AZHH,0,355,26
80752,AZHH,0,356.8,12
80752,AZHH,0,358,12
80752,AZHH,0,358.3,9
80752,AZHH,0,358.5,6
80752,AZHH,0,358.8,4
80752,AZHH,0,359.1,1.7
80752,AZHH,0,359.7,0
80752,AZHV,0,0,30
80752,AZHV,0,3,30
80752,AZHV,0,5,38
80752,AZHV,0,10,47
80752,AZHV,0,30,53
80752,AZHV,0,60,60
80752,AZHV,0,75,62
80752,AZHV,0,95,64
80752,AZHV,0,180,64
80752,AZHV,0,265,64
80752,AZHV,0,285,62
80752,AZHV,0,300,60
80752,AZHV,0,330,53
80752,AZHV,0,350,47
80752,AZHV,0,355,38
80752,AZHV,0,357,30
80752,AZVH,0,0,30
80752,AZVH,0,3,30
80752,AZVH,0,5,38
80752,AZVH,0,10,47
80752,AZVH,0,30,53
80752,AZVH,0,60,56
80752,AZVH,0,75,57
80752,AZVH,0,95,64
80752,AZVH,0,180,64
80752,AZVH,0,265,64
80752,AZVH,0,285,57
80752,AZVH,0,300,56
80752,AZVH,0,330,53
80752,AZVH,0,350,47
80752,AZVH,0,355,38
80752,AZVH,0,357,30
80752,AZVV,0,0,0
80752,AZVV,0,0.3,0
80752,AZVV,0,0.9,1.7
80752,AZVV,0,1.2,4
80752,AZVV,0,1.5,6
80752,AZVV,0,1.7,9
80752,AZVV,0,2,12
80752,AZVV,0,3.4,12
80752,AZVV,0,5,25
80752,AZVV,0,7.5,25
80752,AZVV,0,10,30
80752,AZVV,0,15,33.5
80752,AZVV,0,20,37
80752,AZVV,0,30,42
80752,AZVV,0,55,42
80752,AZVV,0,67.7,46
80752,AZVV,0,85,61
80752,AZVV,0,100,64
80752,AZVV,0,180,64
80752,AZVV,0,260,64
80752,AZVV,0,275,61
80752,AZVV,0,292.3,46
80752,AZVV,0,305,42
80752,AZVV,0,330,42
80752,AZVV,0,340,37
80752,AZVV,0,345,33.5
80752,AZVV,0,350,30
80752,AZVV,0,352.5,25
80752,AZVV,0,355,25
80752,AZVV,0,356.6,12
80752,AZVV,0,358,12
80752,AZVV,0,358.3,9
80752,AZVV,0,358.5,6
80752,AZVV,0,358.8,4
80752,AZVV,0,359.1,1.7
80752,AZVV,0,359.7,0
80807,AZHH,0,0,0
80807,AZHH,0,0.5,0.1
80807,AZHH,0,1,0.5
80807,AZHH,0,1.5,1.6
80807,AZHH,0,2,3.2
80807,AZHH,0,2.5,5.1
80807,AZHH,0,3,7.8
80807,AZHH,0,3.5,11.5
80807,AZHH,0,4,15.5
80807,AZHH,0,4.4,19
80807,AZHH,0,7.5,19
80807,AZHH,0,10,24
80807,AZHH,0,12.5,30
80807,AZHH,0,15,30
80807,AZHH,0,18,32
80807,AZHH,0,27.5,32
80807,AZHH,0,30,34
80807,AZHH,0,45,34
80807,AZHH,0,50,36
80807,AZHH,0,100,60
80807,AZHH,0,180,60
80807,AZHH,0,260,60
80807,AZHH,0,310,36
80807,AZHH,0,315,34
80807,AZHH,0,330,34
80807,AZHH,0,332.5,32
80807,AZHH,0,342,32
80807,AZHH,0,345,30
80807,AZHH,0,347.5,30
80807,AZHH,0,350,24
80807,AZHH,0,352.5,19
80807,AZHH,0,355.6,19
80807,AZHH,0,356,15.5
80807,AZHH,0,356.5,11.5
80807,AZHH,0,357,7.8
80807,AZHH,0,357.5,5.1
80807,AZHH,0,358,3.2
80807,AZHH,0,358.5,1.6
80807,AZHH,0,359,0.5
80807,AZHH,0,359.5,0.1
80807,AZHV,0,0,30
80807,AZHV,0,2.5,30
80807,AZHV,0,5,34
80807,AZHV,0,7.5,39
80807,AZHV,0,10,43
80807,AZHV,0,15,50
80807,AZHV,0,45,50
80807,AZHV,0,60,54
80807,AZHV,0,85,64
80807,AZHV,0,180,64
80807,AZHV,0,275,64
80807,AZHV,0,300,54
80807,AZHV,0,315,50
80807,AZHV,0,345,50
80807,AZHV,0,350,43
80807,AZHV,0,352.5,39
80807,AZHV,0,355,34
80807,AZHV,0,357.5,30
80807,AZVH,0,0,30
80807,AZVH,0,2.5,30
80807,AZVH,0,5,34
80807,AZVH,0,7.5,39
80807,AZVH,0,10,43
80807,AZVH,0,15,50
80807,AZVH,0,45,50
80807,AZVH,0,60,54
80807,AZVH,0,85,64
80807,AZVH,0,180,64
80807,AZVH,0,275,64
80807,AZVH,0,300,54
80807,AZVH,0,315,50
80807,AZVH,0,345,50
80807,AZVH,0,350,43
80807,AZVH,0,352.5,39
80807,AZVH,0,355,34
80807,AZVH,0,357.5,30
80807,AZVV,0,0,0
80807,AZVV,0,0.5,0.1
80807,AZVV,0,1,0.75
80807,AZVV,0,1.5,2
80807,AZVV,0,2,3.8
80807,AZVV,0,2.5,6.1
80807,AZVV,0,3,9.3
80807,AZVV,0,3.5,13.3
80807,AZVV,0,4.1,19
80807,AZVV,0,7.5,19
80807,AZVV,0,9.1,24
80807,AZVV,0,12.5,26
80807,AZVV,0,15,28
80807,AZVV,0,17.5,32
80807,AZVV,0,40,32
80807,AZVV,0,55,36
80807,AZVV,0,60,38
80807,AZVV,0,90,60
80807,AZVV,0,180,60
80807,AZVV,0,270,60
80807,AZVV,0,300,38
80807,AZVV,0,305,36
80807,AZVV,0,320,32
80807,AZVV,0,342.5,32
80807,AZVV,0,345,28
80807,AZVV,0,347.5,26
80807,AZVV,0,350.9,24
80807,AZVV,0,352.5,19
80807,AZVV,0,355.9,19
80807,AZVV,0,356.5,13.3
80807,AZVV,0,357,9.3
80807,AZVV,0,357.5,6.1
80807,AZVV,0,358,3.8
80807,AZVV,0,358.5,2
80807,AZVV,0,359,0.75
80807,AZVV,0,359.5,0.1
80825,AZHH,0,0,0
80825,AZHH,0,0.27,0
80825,AZHH,0,0.5,0.61
80825,AZHH,0,0.78,2.23
80825,AZHH,0,0.99,3.93
80825,AZHH,0,1.18,6
80825,AZHH,0,1.49,10.9
80825,AZHH,0,1.64,14.75
80825,AZHH,0,3,14.75
80825,AZHH,0,4.5,24
80825,AZHH,0,5,28
80825,AZHH,0,10,28
80825,AZHH,0,11,30
80825,AZHH,0,12,32
80825,AZHH,0,14.99,32
80825,AZHH,0,15.01,33
80825,AZHH,0,21,34.5
80825,AZHH,0,30,35.8
80825,AZHH,0,43,39.1
80825,AZHH,0,47.5,40.3
80825,AZHH,0,52.5,42
80825,AZHH,0,57.5,45
80825,AZHH,0,67.5,48
80825,AZHH,0,71.5,49.5
80825,AZHH,0,78.5,54
80825,AZHH,0,86,60
80825,AZHH,0,91,64
80825,AZHH,0,100,66.5
80825,AZHH,0,112.5,67
80825,AZHH,0,180,67
80825,AZHH,0,247.5,67
80825,AZHH,0,260,66.5
80825,AZHH,0,269,64
80825,AZHH,0,274,60
80825,AZHH,0,281.5,54
80825,AZHH,0,288.5,49.5
80825,AZHH,0,292.5,48
80825,AZHH,0,302.5,45
80825,AZHH,0,307.5,42
80825,AZHH,0,312.5,40.3
80825,AZHH,0,317,39.1
80825,AZHH,0,330,35.8
80825,AZHH,0,339,34.5
80825,AZHH,0,345,33
80825,AZHH,0,345.02,32
80825,AZHH,0,348,32
80825,AZHH,0,349,30
80825,AZHH,0,350,28
80825,AZHH,0,355,28
80825,AZHH,0,355.5,24
80825,AZHH,0,357,14.75
80825,AZHH,0,358.36,14.75
80825,AZHH,0,358.51,10.9
80825,AZHH,0,358.82,6
80825,AZHH,0,359.01,3.93
80825,AZHH,0,359.22,2.23
80825,AZHH,0,359.5,0.61
80825,AZHH,0,359.73,0
80825,AZHV,0,0,32
80825,AZHV,0,2,32
80825,AZHV,0,5,38
80825,AZHV,0,8,42
80825,AZHV,0,11.5,46
80825,AZHV,0,15,48
80825,AZHV,0,20.1,52
80825,AZHV,0,25,53
80825,AZHV,0,35,53
80825,AZHV,0,45,58
80825,AZHV,0,60,62
80825,AZHV,0,67,65
80825,AZHV,0,89.5,68
80825,AZHV,0,180,68
80825,AZHV,0,270.5,68
80825,AZHV,0,293,65
80825,AZHV,0,300,62
80825,AZHV,0,315,58
80825,AZHV,0,325,53
80825,AZHV,0,335,53
80825,AZHV,0,339.9,52
80825,AZHV,0,345,48
80825,AZHV,0,348.5,46
80825,AZHV,0,352,42
80825,AZHV,0,355,38
80825,AZHV,0,358,32
80825,AZVH,0,0,32
80825,AZVH,0,2,32
80825,AZVH,0,3.5,38
80825,AZVH,0,5,40
80825,AZVH,0,7.5,40
80825,AZVH,0,10,43.5
80825,AZVH,0,12.5,50
80825,AZVH,0,27.5,54
80825,AZVH,0,40,54
80825,AZVH,0,45,55
80825,AZVH,0,50,59
80825,AZVH,0,60,59
80825,AZVH,0,70,62
80825,AZVH,0,82,64
80825,AZVH,0,100,68
80825,AZVH,0,180,68
80825,AZVH,0,260,68
80825,AZVH,0,278,64
80825,AZVH,0,290,62
80825,AZVH,0,300,59
80825,AZVH,0,310,59
80825,AZVH,0,315,55
80825,AZVH,0,320,54
80825,AZVH,0,332.5,54
80825,AZVH,0,347.5,50
80825,AZVH,0,350,43.5
80825,AZVH,0,352.5,40
80825,AZVH,0,355,40
80825,AZVH,0,356.5,38
80825,AZVH,0,358,32
80825,AZVV,0,0,0
80825,AZVV,0,0.35,0
80825,AZVV,0,0.5,0.41
80825,AZVV,0,0.75,1.62
80825,AZVV,0,0.99,3.65
80825,AZVV,0,1.26,6.29
80825,AZVV,0,1.4,8.93
80825,AZVV,0,1.5,10.56
80825,AZVV,0,1.62,13.5
80825,AZVV,0,2.5,13.5
80825,AZVV,0,3,15.13
80825,AZVV,0,4.5,21
80825,AZVV,0,5,22
80825,AZVV,0,7.5,23.5
80825,AZVV,0,10,25.5
80825,AZVV,0,12.49,27.5
80825,AZVV,0,12.51,31.5
80825,AZVV,0,17.5,34
80825,AZVV,0,22.5,35
80825,AZVV,0,30,36.5
80825,AZVV,0,35,37.87
80825,AZVV,0,41.31,39
80825,AZVV,0,45,40
80825,AZVV,0,52.5,41.7
80825,AZVV,0,57.5,44
80825,AZVV,0,65,48
80825,AZVV,0,70,52
80825,AZVV,0,77,56
80825,AZVV,0,85,60
80825,AZVV,0,90,64
80825,AZVV,0,95,66
80825,AZVV,0,100,67
80825,AZVV,0,180,67
80825,AZVV,0,260,67
80825,AZVV,0,265,66
80825,AZVV,0,270,64
80825,AZVV,0,275,60
80825,AZVV,0,283,56
80825,AZVV,0,290,52
80825,AZVV,0,295,48
80825,AZVV,0,302.5,44
80825,AZVV,0,307.5,41.7
80825,AZVV,0,315,40
80825,AZVV,0,318.69,39
80825,AZVV,0,325,37.87
80825,AZVV,0,330,36.5
80825,AZVV,0,337.5,35
80825,AZVV,0,342.5,34
80825,AZVV,0,347.5,31.5
80825,AZVV,0,347.52,27.5
80825,AZVV,0,350,25.5
80825,AZVV,0,352.5,23.5
80825,AZVV,0,355,22
80825,AZVV,0,355.5,21
80825,AZVV,0,357,15.13
80825,AZVV,0,357.5,13.5
80825,AZVV,0,358.38,13.5
80825,AZVV,0,358.5,10.56
80825,AZVV,0,358.6,8.93
80825,AZVV,0,358.74,6.29
80825,AZVV,0,359.01,3.65
80825,AZVV,0,359.25,1.62
80825,AZVV,0,359.5,0.41
80825,AZVV,0,359.65,0
80837,AZHH,0,0,0
80837,AZHH,0,0.25,0.2
80837,AZHH,0,0.5,1.15
80837,AZHH,0,0.75,2.25
80837,AZHH,0,1,4.15
80837,AZHH,0,1.25,6.7
80837,AZHH,0,1.5,9.95
80837,AZHH,0,1.75,13.75
80837,AZHH,0,1.9,16
80837,AZHH,0,2.5,16
80837,AZHH,0,4.25,24
80837,AZHH,0,5,24
80837,AZHH,0,6,27.5
80837,AZHH,0,9,27.5
80837,AZHH,0,9.5,30.5
80837,AZHH,0,12,30.5
80837,AZHH,0,12.5,32.5
80837,AZHH,0,16.5,32.5
80837,AZHH,0,25,39
80837,AZHH,0,39,39
80837,AZHH,0,48,40.5
80837,AZHH,0,70,46
80837,AZHH,0,100,66
80837,AZHH,0,180,66
80837,AZHH,0,260,66
80837,AZHH,0,290,46
80837,AZHH,0,312,40.5
80837,AZHH,0,321,39
80837,AZHH,0,335,39
80837,AZHH,0,343.5,32.5
80837,AZHH,0,347.5,32.5
80837,AZHH,0,348,30.5
80837,AZHH,0,350.5,30.5
80837,AZHH,0,351,27.5
80837,AZHH,0,354,27.5
80837,AZHH,0,355,24
80837,AZHH,0,355.75,24
80837,AZHH,0,357.5,16
80837,AZHH,0,358.1,16
80837,AZHH,0,358.25,13.75
80837,AZHH,0,358.5,9.95
80837,AZHH,0,358.75,6.7
80837,AZHH,0,359,4.15
80837,AZHH,0,359.25,2.25
80837,AZHH,0,359.5,1.15
80837,AZHH,0,359.75,0.2
80837,AZHV,0,0,30
80837,AZHV,0,2,30
80837,AZHV,0,8.5,49
80837,AZHV,0,15,58
80837,AZHV,0,22.5,60.5
80837,AZHV,0,58,61.5
80837,AZHV,0,75,68
80837,AZHV,0,180,68
80837,AZHV,0,285,68
80837,AZHV,0,302,61.5
80837,AZHV,0,337.5,60.5
80837,AZHV,0,345,58
80837,AZHV,0,351.5,49
80837,AZHV,0,358,30
80837,AZVH,0,0,30
80837,AZVH,0,2,30
80837,AZVH,0,8,51
80837,AZVH,0,15,53
80837,AZVH,0,27,56.5
80837,AZVH,0,54,58
80837,AZVH,0,80,64
80837,AZVH,0,92,68
80837,AZVH,0,180,68
80837,AZVH,0,268,68
80837,AZVH,0,280,64
80837,AZVH,0,306,58
80837,AZVH,0,333,56.5
80837,AZVH,0,345,53
80837,AZVH,0,352,51
80837,AZVH,0,358,30
80837,AZVV,0,0,0
80837,AZVV,0,0.25,0.15
80837,AZVV,0,0.5,1.05
80837,AZVV,0,0.75,2.65
80837,AZVV,0,1,4.9
80837,AZVV,0,1.25,8.15
80837,AZVV,0,1.5,13.15
80837,AZVV,0,1.6,15
80837,AZVV,0,2.75,15
80837,AZVV,0,4.25,23.5
80837,AZVV,0,8.5,25.5
80837,AZVV,0,11.5,28
80837,AZVV,0,13.5,32.5
80837,AZVV,0,15,33
80837,AZVV,0,16.5,34
80837,AZVV,0,18,36.5
80837,AZVV,0,28.5,36.5
80837,AZVV,0,34.5,38.5
80837,AZVV,0,49.5,41
80837,AZVV,0,55.5,42.5
80837,AZVV,0,65,47
80837,AZVV,0,90,66
80837,AZVV,0,180,66
80837,AZVV,0,270,66
80837,AZVV,0,295,47
80837,AZVV,0,304.5,42.5
80837,AZVV,0,310.5,41
80837,AZVV,0,325.5,38.5
80837,AZVV,0,331.5,36.5
80837,AZVV,0,342,36.5
80837,AZVV,0,343.5,34
80837,AZVV,0,345,33
80837,AZVV,0,346.5,32.5
80837,AZVV,0,348.5,28
80837,AZVV,0,351.5,25.5
80837,AZVV,0,355.75,23.5
80837,AZVV,0,357.25,15
80837,AZVV,0,358.4,15
80837,AZVV,0,358.5,13.15
80837,AZVV,0,358.75,8.15
80837,AZVV,0,359,4.9
80837,AZVV,0,359.25,2.65
80837,AZVV,0,359.5,1.05
80837,AZVV,0,359.75,0.15
80853,AZHH,0,0,0
80853,AZHH,0,0.5,0
80853,AZHH,0,1,1
80853,AZHH,0,1.3,2.1
80853,AZHH,0,1.6,3.4
80853,AZHH,0,2,5.7
80853,AZHH,0,2.3,8
80853,AZHH,0,2.5,10
80853,AZHH,0,2.9,14
80853,AZHH,0,4,14
80853,AZHH,0,5,16
80853,AZHH,0,6,17
80853,AZHH,0,10,24
80853,AZHH,0,15,28
80853,AZHH,0,30,33
80853,AZHH,0,40,34
80853,AZHH,0,45,35
80853,AZHH,0,50,37
80853,AZHH,0,60,42
80853,AZHH,0,75,48
80853,AZHH,0,90,57
80853,AZHH,0,100,62
80853,AZHH,0,180,62
80853,AZHH,0,260,62
80853,AZHH,0,270,57
80853,AZHH,0,285,48
80853,AZHH,0,300,42
80853,AZHH,0,310,37
80853,AZHH,0,315,35
80853,AZHH,0,320,34
80853,AZHH,0,330,33
80853,AZHH,0,345,28
80853,AZHH,0,350,24
80853,AZHH,0,354,17
80853,AZHH,0,355,16
80853,AZHH,0,356,14
80853,AZHH,0,357.1,14
80853,AZHH,0,357.5,10
80853,AZHH,0,357.7,8
80853,AZHH,0,358,5.7
80853,AZHH,0,358.4,3.4
80853,AZHH,0,358.7,2.1
80853,AZHH,0,359,1
80853,AZHH,0,359.5,0
80853,AZHV,0,0,30
80853,AZHV,0,3,30
80853,AZHV,0,5,42
80853,AZHV,0,10,46
80853,AZHV,0,15,50
80853,AZHV,0,45,54
80853,AZHV,0,90,62
80853,AZHV,0,180,62
80853,AZHV,0,270,62
80853,AZHV,0,315,54
80853,AZHV,0,345,50
80853,AZHV,0,350,46
80853,AZHV,0,355,42
80853,AZHV,0,357,30
80853,AZVH,0,0,30
80853,AZVH,0,3,30
80853,AZVH,0,5,35
80853,AZVH,0,10,44
80853,AZVH,0,15,50
80853,AZVH,0,45,54
80853,AZVH,0,90,62
80853,AZVH,0,180,62
80853,AZVH,0,270,62
